edge,s_node,e_node,s_lng,s_lat,e_lng,e_lat,c_lng,c_lat
156601,69968,69967,116.1899041,40.0973833,116.1896658,40.0970345,116.18978495,40.0972089
156602,69968,69969,116.1899041,40.0973833,116.1892013,40.0981383,116.18955270000001,40.0977608
156603,69969,69968,116.1892013,40.0981383,116.1899041,40.0973833,116.18955270000001,40.0977608
156604,69958,69968,116.1907947,40.0978142,116.1899041,40.0973833,116.1903494,40.09759875
156605,69968,69958,116.1899041,40.0973833,116.1907947,40.0978142,116.1903494,40.09759875
156606,69970,69940,116.190438,40.0959511,116.1911863,40.0971535,116.19081215,40.0965523
156607,69940,69970,116.1911863,40.0971535,116.190438,40.0959511,116.19081215,40.0965523
156608,69940,69959,116.1911863,40.0971535,116.1909073,40.0977034,116.19104680000001,40.097428449999995
156609,69959,69940,116.1909073,40.0977034,116.1911863,40.0971535,116.19104680000001,40.097428449999995
156610,69959,69958,116.1909073,40.0977034,116.1907947,40.0978142,116.19085100000001,40.0977588
156611,69958,69959,116.1907947,40.0978142,116.1909073,40.0977034,116.19085100000001,40.0977588
156612,69958,49857,116.1907947,40.0978142,116.1897872,40.0997726,116.19029094999999,40.098793400000005
156613,49857,69958,116.1897872,40.0997726,116.1907947,40.0978142,116.19029094999999,40.098793400000005
156614,49857,69955,116.1897872,40.0997726,116.1891048,40.1005636,116.189446,40.100168100000005
156615,69955,49857,116.1891048,40.1005636,116.1897872,40.0997726,116.189446,40.100168100000005
156616,69955,69954,116.1891048,40.1005636,116.1886434,40.1011792,116.18887409999999,40.1008714
156617,69954,69955,116.1886434,40.1011792,116.1891048,40.1005636,116.18887409999999,40.1008714
156618,69945,69966,116.1866856,40.0981446,116.1881766,40.0964148,116.1874311,40.0972797
156619,69966,69945,116.1881766,40.0964148,116.1866856,40.0981446,116.1874311,40.0972797
156620,69966,69939,116.1881766,40.0964148,116.1884985,40.0960127,116.18833755,40.096213750000004
156621,69939,69966,116.1884985,40.0960127,116.1881766,40.0964148,116.18833755,40.096213750000004
156622,69942,69971,116.1843467,40.0958263,116.1857464,40.0964066,116.18504655000001,40.09611645
156623,69971,69942,116.1857464,40.0964066,116.1843467,40.0958263,116.18504655000001,40.09611645
156624,69943,69972,116.1840141,40.0962817,116.1829513,40.0958649,116.1834827,40.0960733
156625,69972,69943,116.1829513,40.0958649,116.1840141,40.0962817,116.1834827,40.0960733
156626,69972,69952,116.1829513,40.0958649,116.1827153,40.0958362,116.1828333,40.09585055
156627,69952,69972,116.1827153,40.0958362,116.1829513,40.0958649,116.1828333,40.09585055
156628,69936,69972,116.1840994,40.0942276,116.1829513,40.0958649,116.18352535,40.09504625
156629,69972,69936,116.1829513,40.0958649,116.1840994,40.0942276,116.18352535,40.09504625
156630,69949,69973,116.1825544,40.0955736,116.183182,40.0946379,116.1828682,40.09510575
156631,69973,69949,116.183182,40.0946379,116.1825544,40.0955736,116.1828682,40.09510575
156632,69973,69947,116.183182,40.0946379,116.1835951,40.0940142,116.18338855,40.09432605
156633,69947,69973,116.1835951,40.0940142,116.183182,40.0946379,116.18338855,40.09432605
156634,69973,69950,116.183182,40.0946379,116.1818945,40.0941783,116.18253825,40.0944081
156635,69950,69973,116.1818945,40.0941783,116.183182,40.0946379,116.18253825,40.0944081
156636,26207,69975,116.1821653,40.0897924,116.1818737,40.0904387,116.1820195,40.09011555
156637,69975,26207,116.1818737,40.0904387,116.1821653,40.0897924,116.1820195,40.09011555
156638,69976,69977,116.1782849,40.0888887,116.1769988,40.0915674,116.17764185,40.09022805
156639,69977,69976,116.1769988,40.0915674,116.1782849,40.0888887,116.17764185,40.09022805
156640,69976,69978,116.1782849,40.0888887,116.1783117,40.0883414,116.1782983,40.08861505
156641,69978,69976,116.1783117,40.0883414,116.1782849,40.0888887,116.1782983,40.08861505
156642,69976,69820,116.1782849,40.0888887,116.1760649,40.0879736,116.1771749,40.08843115
156643,69820,69976,116.1760649,40.0879736,116.1782849,40.0888887,116.1771749,40.08843115
156644,69929,69981,116.1797064,40.0909324,116.1799639,40.0907067,116.17983515,40.09081955
156645,69981,69929,116.1799639,40.0907067,116.1797064,40.0909324,116.17983515,40.09081955
156646,69981,69982,116.1799639,40.0907067,116.1800176,40.0906574,116.17999075,40.09068205
156647,69982,69981,116.1800176,40.0906574,116.1799639,40.0907067,116.17999075,40.09068205
156648,69982,69983,116.1800176,40.0906574,116.1800712,40.0906369,116.1800444,40.090647149999995
156649,69983,69982,116.1800712,40.0906369,116.1800176,40.0906574,116.1800444,40.090647149999995
156650,69983,69984,116.1800712,40.0906369,116.1802429,40.0905876,116.18015704999999,40.09061225
156651,69984,69983,116.1802429,40.0905876,116.1800712,40.0906369,116.18015704999999,40.09061225
156652,69984,69985,116.1802429,40.0905876,116.1811119,40.0912401,116.18067740000001,40.09091385
156653,69985,69984,116.1811119,40.0912401,116.1802429,40.0905876,116.18067740000001,40.09091385
156654,69985,69933,116.1811119,40.0912401,116.1812736,40.0914248,116.18119275000001,40.091332449999996
156655,69933,69985,116.1812736,40.0914248,116.1811119,40.0912401,116.18119275000001,40.091332449999996
156656,69985,69984,116.1811119,40.0912401,116.1802429,40.0905876,116.18067740000001,40.09091385
156657,69984,69985,116.1802429,40.0905876,116.1811119,40.0912401,116.18067740000001,40.09091385
156658,69984,69983,116.1802429,40.0905876,116.1800712,40.0906369,116.18015704999999,40.09061225
156659,69983,69984,116.1800712,40.0906369,116.1802429,40.0905876,116.18015704999999,40.09061225
156660,69983,69982,116.1800712,40.0906369,116.1800176,40.0906574,116.1800444,40.090647149999995
156661,69982,69983,116.1800176,40.0906574,116.1800712,40.0906369,116.1800444,40.090647149999995
156662,69982,69981,116.1800176,40.0906574,116.1799639,40.0907067,116.17999075,40.09068205
156663,69981,69982,116.1799639,40.0907067,116.1800176,40.0906574,116.17999075,40.09068205
156664,69981,69929,116.1799639,40.0907067,116.1797064,40.0909324,116.17983515,40.09081955
156665,69929,69981,116.1797064,40.0909324,116.1799639,40.0907067,116.17983515,40.09081955
156666,69929,69934,116.1797064,40.0909324,116.1806192,40.0916095,116.1801628,40.091270949999995
156667,69934,69929,116.1806192,40.0916095,116.1797064,40.0909324,116.1801628,40.091270949999995
156668,69974,69975,116.1823726,40.0899258,116.1818737,40.0904387,116.18212315,40.09018225
156669,69975,69974,116.1818737,40.0904387,116.1823726,40.0899258,116.18212315,40.09018225
156670,69975,69985,116.1818737,40.0904387,116.1811119,40.0912401,116.1814928,40.0908394
156671,69985,69975,116.1811119,40.0912401,116.1818737,40.0904387,116.1814928,40.0908394
156672,69986,69987,116.1799157,40.0889454,116.1797333,40.0892704,116.1798245,40.0891079
156673,69987,69986,116.1797333,40.0892704,116.1799157,40.0889454,116.1798245,40.0891079
156674,69980,69979,116.1734354,40.0901468,116.1746585,40.0884537,116.17404695,40.08930025
156675,69979,69980,116.1746585,40.0884537,116.1734354,40.0901468,116.17404695,40.08930025
156676,69979,69817,116.1746585,40.0884537,116.1749278,40.08815,116.17479315,40.08830185
156677,69817,69979,116.1749278,40.08815,116.1746585,40.0884537,116.17479315,40.08830185
156678,69817,69988,116.1749278,40.08815,116.1750394,40.0880105,116.1749836,40.088080250000004
156679,69988,69817,116.1750394,40.0880105,116.1749278,40.08815,116.1749836,40.088080250000004
156680,69988,69989,116.1750394,40.0880105,116.1755275,40.0872632,116.17528345,40.08763685
156681,69989,69988,116.1755275,40.0872632,116.1750394,40.0880105,116.17528345,40.08763685
156682,69991,69990,116.1756885,40.0888272,116.1751574,40.0886302,116.17542295000001,40.0887287
156683,69990,69991,116.1751574,40.0886302,116.1756885,40.0888272,116.17542295000001,40.0887287
156684,69990,69979,116.1751574,40.0886302,116.1746585,40.0884537,116.17490795,40.08854195
156685,69979,69990,116.1746585,40.0884537,116.1751574,40.0886302,116.17490795,40.08854195
156686,69979,69992,116.1746585,40.0884537,116.1742954,40.0883183,116.17447695000001,40.088386
156687,69992,69979,116.1742954,40.0883183,116.1746585,40.0884537,116.17447695000001,40.088386
156688,69990,69818,116.1751574,40.0886302,116.1753623,40.0883183,116.17525985,40.08847425
156689,69818,69990,116.1753623,40.0883183,116.1751574,40.0886302,116.17525985,40.08847425
156690,69988,69819,116.1750394,40.0880105,116.1758289,40.0883183,116.17543415,40.0881644
156691,69819,69988,116.1758289,40.0883183,116.1750394,40.0880105,116.17543415,40.0881644
156692,69993,69994,116.1914277,40.1049094,116.1743735,40.09385,116.18290060000001,40.0993797
156693,69994,69993,116.1743735,40.09385,116.1914277,40.1049094,116.18290060000001,40.0993797
156694,69994,26215,116.1743735,40.09385,116.1727,40.0957265,116.17353675000001,40.09478825
156695,26215,69994,116.1727,40.0957265,116.1743735,40.09385,116.17353675000001,40.09478825
156696,26215,69995,116.1727,40.0957265,116.1722272,40.0967597,116.1724636,40.096243099999995
156697,69995,26215,116.1722272,40.0967597,116.1727,40.0957265,116.1724636,40.096243099999995
156698,69996,69997,116.1689723,40.0956664,116.1695838,40.0946051,116.16927805,40.09513575
156699,69997,69996,116.1695838,40.0946051,116.1689723,40.0956664,116.16927805,40.09513575
156700,69998,69999,116.1788151,40.0964753,116.1767375,40.1007031,116.1777763,40.0985892
156701,69999,69998,116.1767375,40.1007031,116.1788151,40.0964753,116.1777763,40.0985892
156702,70000,69999,116.1726358,40.0994678,116.1767375,40.1007031,116.17468665,40.100085449999995
156703,69999,70000,116.1767375,40.1007031,116.1726358,40.0994678,116.17468665,40.100085449999995
156704,69999,49858,116.1767375,40.1007031,116.1833898,40.0999182,116.18006365,40.10031065
156705,49858,69999,116.1833898,40.0999182,116.1767375,40.1007031,116.18006365,40.10031065
156706,49824,70001,116.178983,40.1102856,116.1808591,40.1068639,116.17992105,40.10857475
156707,70001,49824,116.1808591,40.1068639,116.178983,40.1102856,116.17992105,40.10857475
156708,70002,49826,116.1817123,40.1101539,116.1814358,40.1106836,116.18157405,40.11041875
156709,49826,70002,116.1814358,40.1106836,116.1817123,40.1101539,116.18157405,40.11041875
156710,70003,70004,116.1852673,40.1109829,116.1835997,40.1102442,116.18443350000001,40.11061355
156711,70004,70003,116.1835997,40.1102442,116.1852673,40.1109829,116.18443350000001,40.11061355
156712,70004,70002,116.1835997,40.1102442,116.1817123,40.1101539,116.18265600000001,40.11019905
156713,70002,70004,116.1817123,40.1101539,116.1835997,40.1102442,116.18265600000001,40.11019905
156714,70004,70005,116.1835997,40.1102442,116.1835783,40.1109459,116.183589,40.11059505
156715,70005,70004,116.1835783,40.1109459,116.1835997,40.1102442,116.183589,40.11059505
156716,70005,70006,116.1835783,40.1109459,116.183578,40.1117847,116.18357814999999,40.1113653
156717,70006,70005,116.183578,40.1117847,116.1835783,40.1109459,116.18357814999999,40.1113653
156718,70006,49831,116.183578,40.1117847,116.1836507,40.1125,116.18361435,40.11214235
156719,49831,70006,116.1836507,40.1125,116.183578,40.1117847,116.18361435,40.11214235
156720,70007,70006,116.1832295,40.111797,116.183578,40.1117847,116.18340375,40.111790850000006
156721,70006,70007,116.183578,40.1117847,116.1832295,40.111797,116.18340375,40.111790850000006
156722,70006,70008,116.183578,40.1117847,116.1852565,40.1124299,116.18441725,40.112107300000005
156723,70008,70006,116.1852565,40.1124299,116.183578,40.1117847,116.18441725,40.112107300000005
156724,70003,70005,116.1852673,40.1109829,116.1835783,40.1109459,116.1844228,40.1109644
156725,70005,70003,116.1835783,40.1109459,116.1852673,40.1109829,116.1844228,40.1109644
156726,70003,70009,116.1852673,40.1109829,116.1852727,40.1116887,116.18527,40.111335800000006
156727,70009,70003,116.1852727,40.1116887,116.1852673,40.1109829,116.18527,40.111335800000006
156728,70004,70010,116.1835997,40.1102442,116.183648,40.1095712,116.18362385,40.109907699999994
156729,70010,70004,116.183648,40.1095712,116.1835997,40.1102442,116.18362385,40.109907699999994
156730,70014,70015,116.1647666,40.1096628,116.1705832,40.1115247,116.1676749,40.11059375
156731,70015,70014,116.1705832,40.1115247,116.1647666,40.1096628,116.1676749,40.11059375
156732,70015,70011,116.1705832,40.1115247,116.1732625,40.1123711,116.17192285,40.1119479
156733,70011,70015,116.1732625,40.1123711,116.1705832,40.1115247,116.17192285,40.1119479
156734,70011,70012,116.1732625,40.1123711,116.1733912,40.1124203,116.17332685,40.11239569999999
156735,70012,70011,116.1733912,40.1124203,116.1732625,40.1123711,116.17332685,40.11239569999999
156736,70012,70013,116.1733912,40.1124203,116.1759463,40.1132732,116.17466875,40.11284675
156737,70013,70012,116.1759463,40.1132732,116.1733912,40.1124203,116.17466875,40.11284675
156738,70012,70016,116.1733912,40.1124203,116.1731288,40.112874,116.17326,40.11264715
156739,70016,70012,116.1731288,40.112874,116.1733912,40.1124203,116.17326,40.11264715
156740,70011,70017,116.1732625,40.1123711,116.1744471,40.1102902,116.1738548,40.11133065
156741,70017,70011,116.1744471,40.1102902,116.1732625,40.1123711,116.1738548,40.11133065
156742,49837,70018,116.1753895,40.1142129,116.1694424,40.1192557,116.17241594999999,40.1167343
156743,70018,49837,116.1694424,40.1192557,116.1753895,40.1142129,116.17241594999999,40.1167343
156744,70019,70020,116.172286,40.1163895,116.1752485,40.1146469,116.17376725,40.1155182
156745,70020,70019,116.1752485,40.1146469,116.172286,40.1163895,116.17376725,40.1155182
156746,70021,49836,116.1795856,40.1145238,116.176738,40.1141493,116.1781618,40.114336550000004
156747,49836,70021,116.176738,40.1141493,116.1795856,40.1145238,116.1781618,40.114336550000004
156748,70022,70023,116.176766,40.1118135,116.1768679,40.1129739,116.17681695,40.1123937
156749,70023,70022,116.1768679,40.1129739,116.176766,40.1118135,116.17681695,40.1123937
156750,70024,49835,116.1794854,40.1141007,116.1815478,40.1139082,116.1805166,40.114004449999996
156751,49835,70024,116.1815478,40.1139082,116.1794854,40.1141007,116.1805166,40.114004449999996
156752,70025,70026,116.1796901,40.1149656,116.1817816,40.1147729,116.18073584999999,40.11486925
156753,70026,70025,116.1817816,40.1147729,116.1796901,40.1149656,116.18073584999999,40.11486925
156754,70027,70028,116.1798964,40.1158223,116.1819101,40.1155271,116.18090325,40.1156747
156755,70028,70027,116.1819101,40.1155271,116.1798964,40.1158223,116.18090325,40.1156747
156756,70029,70030,116.1728722,40.116214,116.1746441,40.1165708,116.17375815,40.116392399999995
156757,70030,70029,116.1746441,40.1165708,116.1728722,40.116214,116.17375815,40.116392399999995
156758,70031,70032,116.1645734,40.1051598,116.1655766,40.1009246,116.165075,40.103042200000004
156759,70032,70031,116.1655766,40.1009246,116.1645734,40.1051598,116.165075,40.103042200000004
156760,70033,70034,116.1692727,40.1024342,116.1696396,40.1016744,116.16945615,40.1020543
156761,70034,70033,116.1696396,40.1016744,116.1692727,40.1024342,116.16945615,40.1020543
156762,70035,70036,116.1620341,40.1021271,116.1607003,40.1050033,116.1613672,40.1035652
156763,70036,70035,116.1607003,40.1050033,116.1620341,40.1021271,116.1613672,40.1035652
156764,70036,70037,116.1607003,40.1050033,116.159138,40.1082785,116.15991915000001,40.1066409
156765,70037,70036,116.159138,40.1082785,116.1607003,40.1050033,116.15991915000001,40.1066409
156766,70038,70039,116.161235,40.108615,116.1629259,40.1056105,116.16208045,40.10711275
156767,70039,70038,116.1629259,40.1056105,116.161235,40.108615,116.16208045,40.10711275
156768,70040,70039,116.1640093,40.1059141,116.1629259,40.1056105,116.1634676,40.105762299999995
156769,70039,70040,116.1629259,40.1056105,116.1640093,40.1059141,116.1634676,40.105762299999995
156770,70039,70036,116.1629259,40.1056105,116.1607003,40.1050033,116.1618131,40.1053069
156771,70036,70039,116.1607003,40.1050033,116.1629259,40.1056105,116.1618131,40.1053069
156772,70041,70037,116.1560809,40.1074578,116.159138,40.1082785,116.15760945,40.10786815
156773,70037,70041,116.159138,40.1082785,116.1560809,40.1074578,116.15760945,40.10786815
156774,70037,70042,116.159138,40.1082785,116.1624632,40.1080487,116.1608006,40.1081636
156775,70042,70037,116.1624632,40.1080487,116.159138,40.1082785,116.1608006,40.1081636
156776,70048,70047,116.1605807,40.0985255,116.1595241,40.1006211,116.1600524,40.0995733
156777,70047,70048,116.1595241,40.1006211,116.1605807,40.0985255,116.1600524,40.0995733
156778,70047,70046,116.1595241,40.1006211,116.1579849,40.1036865,116.1587545,40.102153799999996
156779,70046,70047,116.1579849,40.1036865,116.1595241,40.1006211,116.1587545,40.102153799999996
156780,70046,70045,116.1579849,40.1036865,116.1571696,40.1053075,116.15757725,40.104497
156781,70045,70046,116.1571696,40.1053075,116.1579849,40.1036865,116.15757725,40.104497
156782,70045,70041,116.1571696,40.1053075,116.1560809,40.1074578,116.15662525,40.10638265
156783,70041,70045,116.1560809,40.1074578,116.1571696,40.1053075,116.15662525,40.10638265
156784,70041,70043,116.1560809,40.1074578,116.1552228,40.1091855,116.15565185,40.10832165
156785,70043,70041,116.1552228,40.1091855,116.1560809,40.1074578,116.15565185,40.10832165
156786,70043,70044,116.1552228,40.1091855,116.1540536,40.1114917,116.1546382,40.110338600000006
156787,70044,70043,116.1540536,40.1114917,116.1552228,40.1091855,116.1546382,40.110338600000006
156788,70044,70078,116.1540536,40.1114917,116.1528414,40.1139282,116.1534475,40.112709949999996
156789,70078,70044,116.1528414,40.1139282,116.1540536,40.1114917,116.1534475,40.112709949999996
156790,70078,70081,116.1528414,40.1139282,116.1524765,40.114646,116.15265895,40.1142871
156791,70081,70078,116.1524765,40.114646,116.1528414,40.1139282,116.15265895,40.1142871
156792,70081,70082,116.1524765,40.114646,116.1515647,40.1164589,116.1520206,40.115552449999996
156793,70082,70081,116.1515647,40.1164589,116.1524765,40.114646,116.1520206,40.115552449999996
156794,70041,69910,116.1560809,40.1074578,116.1537158,40.1054019,116.15489835,40.10642985
156795,69910,70041,116.1537158,40.1054019,116.1560809,40.1074578,116.15489835,40.10642985
156796,70045,69911,116.1571696,40.1053075,116.1536376,40.1042857,116.1554036,40.1047966
156797,69911,70045,116.1536376,40.1042857,116.1571696,40.1053075,116.1554036,40.1047966
156798,69912,69913,116.1549515,40.1029397,116.1580407,40.1005021,116.1564961,40.101720900000004
156799,69913,69912,116.1580407,40.1005021,116.1549515,40.1029397,116.1564961,40.101720900000004
156800,69913,69914,116.1580407,40.1005021,116.1565283,40.103547,116.1572845,40.102024549999996
156801,69914,69913,116.1565283,40.103547,116.1580407,40.1005021,116.1572845,40.102024549999996
156802,70046,69915,116.1579849,40.1036865,116.1584107,40.1038178,116.15819780000001,40.103752150000005
156803,69915,70046,116.1584107,40.1038178,116.1579849,40.1036865,116.15819780000001,40.103752150000005
156804,69916,69913,116.1581905,40.1002353,116.1580407,40.1005021,116.1581156,40.100368700000004
156805,69913,69916,116.1580407,40.1005021,116.1581905,40.1002353,116.1581156,40.100368700000004
156806,70047,69916,116.1595241,40.1006211,116.1581905,40.1002353,116.1588573,40.100428199999996
156807,69916,70047,116.1581905,40.1002353,116.1595241,40.1006211,116.1588573,40.100428199999996
156808,69916,69917,116.1581905,40.1002353,116.1552624,40.0993818,116.15672645000001,40.099808550000006
156809,69917,69916,116.1552624,40.0993818,116.1581905,40.1002353,116.15672645000001,40.099808550000006
156810,70051,70055,116.1617839,40.097808,116.1620789,40.0973236,116.1619314,40.0975658
156811,70055,70051,116.1620789,40.0973236,116.1617839,40.097808,116.1619314,40.0975658
156812,70055,70054,116.1620789,40.0973236,116.1625725,40.0963199,116.1623257,40.096821750000004
156813,70054,70055,116.1625725,40.0963199,116.1620789,40.0973236,116.1623257,40.096821750000004
156814,70054,26213,116.1625725,40.0963199,116.1630034,40.0955536,116.16278795,40.09593675
156815,26213,70054,116.1630034,40.0955536,116.1625725,40.0963199,116.16278795,40.09593675
156816,70056,70054,116.1635863,40.0957701,116.1625725,40.0963199,116.1630794,40.096045000000004
156817,70054,70056,116.1625725,40.0963199,116.1635863,40.0957701,116.1630794,40.096045000000004
156818,70054,70053,116.1625725,40.0963199,116.1618912,40.0961096,116.16223185,40.09621475
156819,70053,70054,116.1618912,40.0961096,116.1625725,40.0963199,116.16223185,40.09621475
156820,70053,70057,116.1618912,40.0961096,116.1612796,40.0959301,116.1615854,40.09601985
156821,70057,70053,116.1612796,40.0959301,116.1618912,40.0961096,116.1615854,40.09601985
156822,70057,70058,116.1612796,40.0959301,116.1611348,40.0958768,116.1612072,40.095903449999994
156823,70058,70057,116.1611348,40.0958768,116.1612796,40.0959301,116.1612072,40.095903449999994
156824,70058,70059,116.1611348,40.0958768,116.1597991,40.0955034,116.16046695,40.0956901
156825,70059,70058,116.1597991,40.0955034,116.1611348,40.0958768,116.16046695,40.0956901
156826,70062,70061,116.1640048,40.098197,116.1636078,40.0975368,116.1638063,40.0978669
156827,70061,70062,116.1636078,40.0975368,116.1640048,40.098197,116.1638063,40.0978669
156828,70063,70062,116.1649543,40.0984111,116.1640048,40.098197,116.16447955000001,40.098304049999996
156829,70062,70063,116.1640048,40.098197,116.1649543,40.0984111,116.16447955000001,40.098304049999996
156830,70062,70050,116.1640048,40.098197,116.16364,40.098809,116.1638224,40.098503
156831,70050,70062,116.16364,40.098809,116.1640048,40.098197,116.1638224,40.098503
156832,70049,70063,116.1645251,40.0992521,116.1649543,40.0984111,116.16473970000001,40.0988316
156833,70063,70049,116.1649543,40.0984111,116.1645251,40.0992521,116.16473970000001,40.0988316
156834,70063,70060,116.1649543,40.0984111,116.1656892,40.0968932,116.16532175,40.09765215
156835,70060,70063,116.1656892,40.0968932,116.1649543,40.0984111,116.16532175,40.09765215
156836,26212,70053,116.1622809,40.0953342,116.1618912,40.0961096,116.16208605,40.0957219
156837,70053,26212,116.1618912,40.0961096,116.1622809,40.0953342,116.16208605,40.0957219
156838,70053,70052,116.1618912,40.0961096,116.1615049,40.0977096,116.16169805,40.096909600000004
156839,70052,70053,116.1615049,40.0977096,116.1618912,40.0961096,116.16169805,40.096909600000004
156840,70052,70051,116.1615049,40.0977096,116.1617839,40.097808,116.1616444,40.0977588
156841,70051,70052,116.1617839,40.097808,116.1615049,40.0977096,116.1616444,40.0977588
156842,70051,70050,116.1617839,40.097808,116.16364,40.098809,116.16271195,40.0983085
156843,70050,70051,116.16364,40.098809,116.1617839,40.097808,116.16271195,40.0983085
156844,70050,70049,116.16364,40.098809,116.1645251,40.0992521,116.16408255,40.09903055
156845,70049,70050,116.1645251,40.0992521,116.16364,40.098809,116.16408255,40.09903055
156846,70049,70064,116.1645251,40.0992521,116.1652918,40.0996213,116.16490845000001,40.0994367
156847,70064,70049,116.1652918,40.0996213,116.1645251,40.0992521,116.16490845000001,40.0994367
156848,49853,70052,116.1610607,40.0985314,116.1615049,40.0977096,116.1612828,40.0981205
156849,70052,49853,116.1615049,40.0977096,116.1610607,40.0985314,116.1612828,40.0981205
156850,70057,70058,116.1612796,40.0959301,116.1611348,40.0958768,116.1612072,40.095903449999994
156851,70058,70057,116.1611348,40.0958768,116.1612796,40.0959301,116.1612072,40.095903449999994
156852,70055,70061,116.1620789,40.0973236,116.1636078,40.0975368,116.16284335,40.097430200000005
156853,70061,70055,116.1636078,40.0975368,116.1620789,40.0973236,116.16284335,40.097430200000005
156854,70061,70060,116.1636078,40.0975368,116.1656892,40.0968932,116.1646485,40.097215
156855,70060,70061,116.1656892,40.0968932,116.1636078,40.0975368,116.1646485,40.097215
156856,70060,70065,116.1656892,40.0968932,116.166488,40.0971514,116.1660886,40.0970223
156857,70065,70060,116.166488,40.0971514,116.1656892,40.0968932,116.1660886,40.0970223
156858,70066,70067,116.1624813,40.0925684,116.1612797,40.0934851,116.1618805,40.09302675
156859,70067,70066,116.1612797,40.0934851,116.1624813,40.0925684,116.1618805,40.09302675
156860,70068,70069,116.1607916,40.0921868,116.1599547,40.0932347,116.16037315,40.092710749999995
156861,70069,70068,116.1599547,40.0932347,116.1607916,40.0921868,116.16037315,40.092710749999995
156862,70070,70071,116.1546666,40.0992913,116.1556861,40.0967198,116.15517635,40.098005549999996
156863,70071,70070,116.1556861,40.0967198,116.1546666,40.0992913,116.15517635,40.098005549999996
156864,70072,70043,116.1514857,40.1107044,116.1552228,40.1091855,116.15335425,40.10994495
156865,70043,70072,116.1552228,40.1091855,116.1514857,40.1107044,116.15335425,40.10994495
156866,70043,70073,116.1552228,40.1091855,116.1574388,40.1100401,116.1563308,40.1096128
156867,70073,70043,116.1574388,40.1100401,116.1552228,40.1091855,116.1563308,40.1096128
156868,70074,70075,116.1589181,40.1097969,116.1593579,40.1088736,116.159138,40.10933525
156869,70075,70074,116.1593579,40.1088736,116.1589181,40.1097969,116.159138,40.10933525
156870,70078,70079,116.1528414,40.1139282,116.1564454,40.1122342,116.1546434,40.113081199999996
156871,70079,70078,116.1564454,40.1122342,116.1528414,40.1139282,116.1546434,40.113081199999996
156872,70079,70073,116.1564454,40.1122342,116.1574388,40.1100401,116.1569421,40.111137150000005
156873,70073,70079,116.1574388,40.1100401,116.1564454,40.1122342,116.1569421,40.111137150000005
156874,70073,70074,116.1574388,40.1100401,116.1589181,40.1097969,116.15817845,40.1099185
156875,70074,70073,116.1589181,40.1097969,116.1574388,40.1100401,116.15817845,40.1099185
156876,70074,70077,116.1589181,40.1097969,116.158285,40.1128002,116.15860155,40.11129855
156877,70077,70074,116.158285,40.1128002,116.1589181,40.1097969,116.15860155,40.11129855
156878,70077,70076,116.158285,40.1128002,116.1579418,40.1158108,116.1581134,40.1143055
156879,70076,70077,116.1579418,40.1158108,116.158285,40.1128002,116.1581134,40.1143055
156880,70076,70083,116.1579418,40.1158108,116.1559841,40.1162251,116.15696295000001,40.11601795
156881,70083,70076,116.1559841,40.1162251,116.1579418,40.1158108,116.15696295000001,40.11601795
156882,70083,70084,116.1559841,40.1162251,116.1544716,40.1158273,116.15522784999999,40.1160262
156883,70084,70083,116.1544716,40.1158273,116.1559841,40.1162251,116.15522784999999,40.1160262
156884,70084,70085,116.1544716,40.1158273,116.1532273,40.1148757,116.15384945,40.1153515
156885,70085,70084,116.1532273,40.1148757,116.1544716,40.1158273,116.15384945,40.1153515
156886,70085,70081,116.1532273,40.1148757,116.1524765,40.114646,116.1528519,40.114760849999996
156887,70081,70085,116.1524765,40.114646,116.1532273,40.1148757,116.1528519,40.114760849999996
156888,70081,70072,116.1524765,40.114646,116.1514857,40.1107044,116.1519811,40.1126752
156889,70072,70081,116.1514857,40.1107044,116.1524765,40.114646,116.1519811,40.1126752
156890,70077,70079,116.158285,40.1128002,116.1564454,40.1122342,116.1573652,40.1125172
156891,70079,70077,116.1564454,40.1122342,116.158285,40.1128002,116.1573652,40.1125172
156892,70079,70044,116.1564454,40.1122342,116.1540536,40.1114917,116.1552495,40.11186295
156893,70044,70079,116.1540536,40.1114917,116.1564454,40.1122342,116.1552495,40.11186295
156894,70044,70072,116.1540536,40.1114917,116.1514857,40.1107044,116.15276965,40.11109805
156895,70072,70044,116.1514857,40.1107044,116.1540536,40.1114917,116.15276965,40.11109805
156896,70072,70080,116.1514857,40.1107044,116.1503969,40.1103723,116.1509413,40.11053835
156897,70080,70072,116.1503969,40.1103723,116.1514857,40.1107044,116.1509413,40.11053835
156898,70086,70076,116.1553888,40.1151054,116.1579418,40.1158108,116.1566653,40.1154581
156899,70076,70086,116.1579418,40.1158108,116.1553888,40.1151054,116.1566653,40.1154581
156900,70076,70087,116.1579418,40.1158108,116.158816,40.1160569,116.1583789,40.11593385
156901,70087,70076,116.158816,40.1160569,116.1579418,40.1158108,116.1583789,40.11593385
156902,70090,70089,116.1563605,40.1215285,116.1555451,40.1174556,116.1559528,40.11949205
156903,70089,70090,116.1555451,40.1174556,116.1563605,40.1215285,116.1559528,40.11949205
156904,70089,70088,116.1555451,40.1174556,116.1539357,40.1170495,116.15474040000001,40.11725255
156905,70088,70089,116.1539357,40.1170495,116.1555451,40.1174556,116.15474040000001,40.11725255
156906,70088,70082,116.1539357,40.1170495,116.1515647,40.1164589,116.1527502,40.1167542
